User ID,Master Rating,Master Rating Range,Character
3262415415,1500,1251-1500,Dhalsim
3861166239,1500,1251-1500,Dhalsim
1972706274,1500,1251-1500,JP
1562427431,1500,1251-1500,Kimberly
2889032800,1500,1251-1500,Chun-Li
1320606068,1500,1251-1500,Chun-Li
2264291671,1500,1251-1500,Kimberly
1845336497,1500,1251-1500,Blanka
2375892204,1500,1251-1500,Guile
3159562616,1500,1251-1500,Ken
1037970700,1500,1251-1500,Dee Jay
1611565041,1500,1251-1500,Ken
3522308593,1500,1251-1500,Juri
2630090085,1500,1251-1500,Juri
1776600125,1500,1251-1500,Juri
2806180409,1500,1251-1500,Ryu
1887452444,1500,1251-1500,Ken
3747547990,1500,1251-1500,Ken
3269054057,1500,1251-1500,Ken
1461431972,1500,1251-1500,Ken
1186459639,1500,1251-1500,Guile
4041133819,1500,1251-1500,E. Honda
2881745299,1500,1251-1500,Jamie
1032216168,1500,1251-1500,Jamie
1810866900,1500,1251-1500,Marisa
3279579110,1500,1251-1500,Marisa
3362594314,1500,1251-1500,Ken
1105687252,1500,1251-1500,Marisa
3277303598,1500,1251-1500,Marisa
2475098080,1500,1251-1500,Luke
1823068039,1500,1251-1500,Rashid
3092349195,1500,1251-1500,Marisa
3114792347,1500,1251-1500,Ken
3882869895,1500,1251-1500,Dee Jay
4240709673,1500,1251-1500,Dee Jay
1213500808,1500,1251-1500,Dee Jay
2658053655,1500,1251-1500,Luke
1484163916,1500,1251-1500,Dee Jay
2749980956,1500,1251-1500,Juri
4062557489,1500,1251-1500,E. Honda
3997991339,1500,1251-1500,E. Honda
2765378360,1500,1251-1500,E. Honda
2951787255,1500,1251-1500,Chun-Li
3958705441,1500,1251-1500,Chun-Li
3917393132,1500,1251-1500,Luke
1691715645,1500,1251-1500,Chun-Li
2904285777,1500,1251-1500,Chun-Li
2800563589,1500,1251-1500,Manon
2369113406,1500,1251-1500,E. Honda
1139363367,1500,1251-1500,Ryu
4211209332,1500,1251-1500,E. Honda
1071988693,1500,1251-1500,Dee Jay
2439853680,1500,1251-1500,Dee Jay
2010545639,1500,1251-1500,Ryu
2503783190,1500,1251-1500,Blanka
3458001730,1500,1251-1500,Blanka
2838279805,1500,1251-1500,JP
1131176058,1500,1251-1500,JP
3769616832,1500,1251-1500,JP
2782224978,1500,1251-1500,JP
3017333645,1500,1251-1500,Dee Jay
1717857115,1500,1251-1500,JP
1336421464,1500,1251-1500,Zangief
3735139966,1500,1251-1500,JP
4263532725,1500,1251-1500,Kimberly
1752934884,1500,1251-1500,JP
4234929077,1500,1251-1500,Chun-Li
4028747558,1500,1251-1500,Chun-Li
2043312491,1500,1251-1500,Chun-Li
1703965789,1500,1251-1500,Chun-Li
3054796045,1500,1251-1500,Chun-Li
1487362984,1500,1251-1500,Cammy
2192042230,1500,1251-1500,Chun-Li
3394258421,1500,1251-1500,Dhalsim
2332669367,1500,1251-1500,Rashid
1791768044,1500,1251-1500,Ken
2334334145,1500,1251-1500,Marisa
3939995328,1500,1251-1500,JP
3053035629,1500,1251-1500,Ken
3695806850,1500,1251-1500,Marisa
4028878146,1500,1251-1500,Marisa
2549380049,1500,1251-1500,Marisa
2327641062,1500,1251-1500,Dee Jay
1437687410,1500,1251-1500,Juri
1534388526,1500,1251-1500,Chun-Li
3009193597,1500,1251-1500,Lily
2304367092,1500,1251-1500,Guile
3362776512,1500,1251-1500,Guile
3005311035,1500,1251-1500,Luke
1389607344,1500,1251-1500,Luke
3252120429,1500,1251-1500,Dee Jay
3218784068,1500,1251-1500,Luke
2618973831,1500,1251-1500,Luke
4133408717,1500,1251-1500,Cammy
1231865275,1500,1251-1500,Cammy
2443723873,1500,1251-1500,Cammy
2935592999,1500,1251-1500,Cammy
3940236182,1500,1251-1500,Cammy
3598486362,1500,1251-1500,Dhalsim
1767409586,1500,1251-1500,Dhalsim
3441240882,1500,1251-1500,Dhalsim
2702308375,1500,1251-1500,Cammy
1270299491,1500,1251-1500,Marisa
2563068176,1500,1251-1500,Marisa
1830929591,1500,1251-1500,Marisa
3358319099,1500,1251-1500,Guile
2240424442,1500,1251-1500,Guile
1830393319,1500,1251-1500,Blanka
2605224323,1500,1251-1500,Dee Jay
1041323041,1500,1251-1500,Manon
3998845674,1500,1251-1500,Blanka
3082805966,1500,1251-1500,Rashid
2692054240,1500,1251-1500,Jamie
3540730664,1500,1251-1500,Ken
3016423105,1500,1251-1500,Luke
3603223288,1500,1251-1500,Blanka
3564019941,1500,1251-1500,Dee Jay
2615500836,1500,1251-1500,JP
1412633166,1500,1251-1500,Ken
1096102489,1500,1251-1500,Ken
2973570203,1500,1251-1500,Manon
2355678707,1500,1251-1500,Luke
2490017674,1500,1251-1500,Juri
2727304502,1500,1251-1500,Ken
4091055963,1500,1251-1500,Dee Jay
2544186973,1500,1251-1500,JP
1310105432,1500,1251-1500,Dee Jay
4066402030,1500,1251-1500,Dee Jay
2834620822,1500,1251-1500,Cammy
2044581566,1500,1251-1500,Cammy
3457142896,1500,1251-1500,Cammy
2180339754,1500,1251-1500,Ryu
3078865550,1500,1251-1500,Ryu
1538792013,1500,1251-1500,Ryu
2052925125,1500,1251-1500,Ken
2659340097,1500,1251-1500,Rashid
4022903430,1500,1251-1500,Rashid
3375617081,1500,1251-1500,Rashid
1411316148,1500,1251-1500,Rashid
3788250742,1500,1251-1500,Rashid
2227892541,1500,1251-1500,Rashid
4280988597,1500,1251-1500,Rashid
3381987407,1500,1251-1500,Rashid
2848436528,1500,1251-1500,Rashid
2728823382,1500,1251-1500,Blanka
2799661447,1500,1251-1500,Blanka
1821688984,1500,1251-1500,Blanka
2834728740,1500,1251-1500,JP
3593762699,1500,1251-1500,Ryu
3595292758,1500,1251-1500,Marisa
4220385951,1500,1251-1500,Kimberly
2451614150,1500,1251-1500,Guile
2363369960,1500,1251-1500,Luke
3516355884,1500,1251-1500,Luke
3875495595,1500,1251-1500,Luke
3258127549,1500,1251-1500,Dee Jay
1372649315,1500,1251-1500,Luke
1224381197,1500,1251-1500,Luke
4239309482,1500,1251-1500,Luke
3273337867,1500,1251-1500,Chun-Li
3334701406,1500,1251-1500,Chun-Li
3380693696,1500,1251-1500,Chun-Li
3011667435,1500,1251-1500,Chun-Li
1674084680,1500,1251-1500,Manon
1304091542,1500,1251-1500,Manon
1116699596,1500,1251-1500,Manon
2826933194,1500,1251-1500,Manon
2769691375,1500,1251-1500,Manon
3346893754,1500,1251-1500,Ryu
3396695780,1500,1251-1500,Ryu
1995516624,1500,1251-1500,Ryu
1506798916,1500,1251-1500,Ryu
2049115224,1500,1251-1500,Ryu
3700396826,1500,1251-1500,Ryu
1851800186,1500,1251-1500,JP
1625513943,1500,1251-1500,JP
4243880433,1500,1251-1500,JP
2619250817,1500,1251-1500,JP
1032316366,1500,1251-1500,Dhalsim
1771845879,1500,1251-1500,Dhalsim
1827820581,1500,1251-1500,Ryu
3795372352,1500,1251-1500,Cammy
2816249679,1500,1251-1500,Cammy
1334463794,1500,1251-1500,Cammy
2355482284,1500,1251-1500,Cammy
4262902548,1500,1251-1500,Cammy
3610222557,1500,1251-1500,Cammy
2508222986,1500,1251-1500,Chun-Li
2790133423,1500,1251-1500,Ryu
2065583730,1500,1251-1500,Ryu
1733212386,1500,1251-1500,JP
3456709307,1500,1251-1500,JP
3924870038,1500,1251-1500,JP
1445409731,1500,1251-1500,JP
1133169042,1500,1251-1500,JP
2556954162,1500,1251-1500,JP
1735606790,1500,1251-1500,JP
3224747391,1500,1251-1500,JP
3171947792,1500,1251-1500,Dhalsim
3077375825,1500,1251-1500,Cammy
3139760291,1500,1251-1500,Cammy
2945696354,1500,1251-1500,Cammy
1632186180,1500,1251-1500,Cammy
1559836208,1500,1251-1500,Cammy
3514031412,1500,1251-1500,Zangief
2325399511,1500,1251-1500,Cammy
2080325081,1500,1251-1500,JP
3267962230,1500,1251-1500,Manon
2686941737,1500,1251-1500,Manon
3839321336,1500,1251-1500,Manon
2104211474,1500,1251-1500,Manon
1908995827,1500,1251-1500,Manon
2577614840,1500,1251-1500,E. Honda
3639545421,1500,1251-1500,Manon
1559704149,1500,1251-1500,Zangief
4079667914,1500,1251-1500,JP
2830212459,1500,1251-1500,Rashid
1762439188,1500,1251-1500,Marisa
3887260714,1500,1251-1500,Ryu
3196944389,1500,1251-1500,Juri
2429839987,1500,1251-1500,Juri
2737333866,1500,1251-1500,Ryu
3551256988,1500,1251-1500,JP
1083602635,1500,1251-1500,Cammy
2365308914,1500,1251-1500,Ken
2349988090,1500,1251-1500,Dee Jay
1289343231,1500,1251-1500,Cammy
3111548254,1500,1251-1500,Ryu
2338410177,1500,1251-1500,Juri
2442027805,1500,1251-1500,Marisa
2990632527,1500,1251-1500,Dhalsim
3708270954,1500,1251-1500,JP
2129347700,1500,1251-1500,Luke
3473612686,1500,1251-1500,Cammy
4140895373,1500,1251-1500,Cammy
3610562532,1500,1251-1500,Cammy
3330730696,1500,1251-1500,Ryu
1857527699,1500,1251-1500,Marisa
2040370260,1500,1251-1500,Marisa
2047428478,1500,1251-1500,Guile
4097235061,1500,1251-1500,Guile
2102147132,1500,1251-1500,Juri
2338056338,1500,1251-1500,Marisa
4100498472,1500,1251-1500,Marisa
2220386933,1500,1251-1500,Marisa
1546584115,1500,1251-1500,Marisa
3741375853,1500,1251-1500,Ryu
2224725381,1500,1251-1500,Ryu
1968076609,1500,1251-1500,Ken
2196137642,1500,1251-1500,Dee Jay
2483425596,1500,1251-1500,Lily
2793890489,1500,1251-1500,Rashid
1945532599,1500,1251-1500,Rashid
1780777284,1500,1251-1500,Rashid
1714885329,1500,1251-1500,Blanka
3105047111,1500,1251-1500,Blanka
3942120957,1500,1251-1500,Ryu
1507384676,1500,1251-1500,Ken
2196833250,1500,1251-1500,Kimberly
3245342953,1500,1251-1500,Ryu
3747657551,1500,1251-1500,Ryu
1747428433,1500,1251-1500,Ken
3398222810,1500,1251-1500,Ken
2244432780,1500,1251-1500,Ken
3958948863,1500,1251-1500,Ken
1919638252,1500,1251-1500,JP
1309618662,1500,1251-1500,Ken
1794249519,1500,1251-1500,Ken
1628267371,1500,1251-1500,Ken
2114545498,1500,1251-1500,Ken
2167768556,1500,1251-1500,Dee Jay
3421006830,1500,1251-1500,Dee Jay
4145374709,1500,1251-1500,Dee Jay
1759888916,1500,1251-1500,Luke
3459646962,1500,1251-1500,Cammy
3869117690,1500,1251-1500,Luke
2822855677,1500,1251-1500,E. Honda
4248222033,1500,1251-1500,Blanka
3912531604,1500,1251-1500,Juri
3000979300,1500,1251-1500,Juri
2784030972,1500,1251-1500,Marisa
2747871262,1500,1251-1500,Dee Jay
3267349739,1500,1251-1500,Chun-Li
1311146395,1500,1251-1500,Ryu
2730549944,1500,1251-1500,Dee Jay
1952970887,1500,1251-1500,Lily
2745901509,1500,1251-1500,Rashid
1895336433,1500,1251-1500,Rashid
2246351009,1500,1251-1500,Ken
3076115058,1500,1251-1500,Zangief
2428866100,1500,1251-1500,Ryu
3424271013,1500,1251-1500,Chun-Li
2784809291,1500,1251-1500,Dee Jay
1751942283,1500,1251-1500,Juri
3270277391,1500,1251-1500,Rashid
2767822365,1500,1251-1500,Juri
2146604736,1500,1251-1500,Rashid
2907012680,1500,1251-1500,Jamie
3198076345,1500,1251-1500,Kimberly
1814204905,1500,1251-1500,Kimberly
2162327791,1500,1251-1500,Ryu
3414787207,1500,1251-1500,Jamie
1143903394,1500,1251-1500,Zangief
3675098121,1500,1251-1500,Dee Jay
1260649509,1500,1251-1500,Luke
1179225569,1500,1251-1500,Blanka
3161147978,1500,1251-1500,Cammy
1115950715,1500,1251-1500,Jamie
2286119233,1500,1251-1500,Jamie
1750588622,1500,1251-1500,Jamie
1164472414,1500,1251-1500,E. Honda
2347462276,1500,1251-1500,E. Honda
2936436442,1500,1251-1500,Chun-Li
3860782228,1500,1251-1500,E. Honda
3062297780,1500,1251-1500,JP
2752185784,1500,1251-1500,Kimberly
3111441865,1500,1251-1500,Kimberly
3043868153,1500,1251-1500,Kimberly
3108869504,1500,1251-1500,Kimberly
2358900255,1500,1251-1500,Luke
2007793127,1500,1251-1500,JP
1598378265,1500,1251-1500,JP
4261947605,1500,1251-1500,JP
2056025014,1500,1251-1500,Dhalsim
3161235406,1500,1251-1500,Dhalsim
4136277456,1500,1251-1500,Dhalsim
4103679049,1500,1251-1500,Blanka
1982093679,1500,1251-1500,Chun-Li
3758864204,1500,1251-1500,Blanka
3116428156,1500,1251-1500,Blanka
4169259430,1500,1251-1500,Blanka
1842656173,1500,1251-1500,Blanka
1252208884,1500,1251-1500,Blanka
1653905479,1500,1251-1500,Juri
2093853842,1500,1251-1500,Juri
2240966389,1500,1251-1500,Juri
3292294517,1500,1251-1500,Chun-Li
2384713441,1500,1251-1500,Marisa
1536636440,1500,1251-1500,Ryu
2011245399,1500,1251-1500,Chun-Li
3373861240,1500,1251-1500,JP
3811162223,1500,1251-1500,Ken
3692276331,1500,1251-1500,Chun-Li
1944675338,1500,1251-1500,Jamie
3567905404,1500,1251-1500,Ryu
3333973832,1500,1251-1500,Ryu
3808383489,1500,1251-1500,Ryu
1694002446,1500,1251-1500,Ken
1598682550,1500,1251-1500,Ken
3899070561,1500,1251-1500,Ken
1632912493,1500,1251-1500,Ken
2104948533,1500,1251-1500,Ken
1006268603,1500,1251-1500,Ken
1647086332,1500,1251-1500,Ken
1857358072,1500,1251-1500,Ryu
3862767294,1500,1251-1500,Ryu
2192803358,1500,1251-1500,Ryu
3563126016,1500,1251-1500,Luke
1537985877,1500,1251-1500,Ryu
1989963996,1500,1251-1500,Ken
2409851362,1500,1251-1500,Cammy
3351836495,1500,1251-1500,Ken
2627877578,1500,1251-1500,Ken
1159788273,1500,1251-1500,Dee Jay
2030333219,1500,1251-1500,Ryu
1500634882,1500,1251-1500,JP
2694490222,1500,1251-1500,Dhalsim
3895277758,1500,1251-1500,Dhalsim
2118717972,1500,1251-1500,Cammy
3047346886,1500,1251-1500,Cammy
2673950475,1500,1251-1500,Cammy
1670837961,1500,1251-1500,Cammy
3877033087,1500,1251-1500,Ryu
2847616120,1500,1251-1500,Lily
3657741385,1500,1251-1500,E. Honda
3809709835,1500,1251-1500,Ryu
3363233546,1500,1251-1500,Marisa
1886334629,1500,1251-1500,Dee Jay
2821944881,1500,1251-1500,Dee Jay
3429253917,1500,1251-1500,Ken
3208792579,1500,1251-1500,Ken
3787508689,1500,1251-1500,Lily
3622220701,1500,1251-1500,Rashid
2450280151,1500,1251-1500,Rashid
3509199557,1500,1251-1500,Rashid
3766503425,1500,1251-1500,Blanka
3660407063,1500,1251-1500,Blanka
2712429242,1500,1251-1500,Juri
4052586250,1500,1251-1500,Juri
3444437191,1500,1251-1500,Juri
2609357404,1500,1251-1500,Juri
3183963833,1500,1251-1500,Juri
3258371810,1500,1251-1500,Ken
2372231775,1500,1251-1500,E. Honda
2817897781,1500,1251-1500,Dee Jay
1115233321,1500,1251-1500,Rashid
1947069787,1500,1251-1500,Ken
2146424023,1500,1251-1500,Dee Jay
2522535215,1500,1251-1500,Dee Jay
3972158661,1500,1251-1500,Dee Jay
1011775501,1500,1251-1500,Dee Jay
1636894106,1500,1251-1500,Marisa
3703066500,1500,1251-1500,Guile
3398729922,1500,1251-1500,Marisa
2085638501,1500,1251-1500,Marisa
3919467553,1500,1251-1500,Juri
1920480729,1500,1251-1500,Juri
1491073091,1500,1251-1500,Juri
1624439967,1500,1251-1500,Juri
2134187253,1500,1251-1500,Juri
1907692516,1500,1251-1500,Juri
2564323469,1500,1251-1500,Luke
3060355860,1500,1251-1500,Juri
1891424760,1500,1251-1500,Juri
3346470181,1500,1251-1500,Zangief
1549364451,1500,1251-1500,Guile
2434461401,1500,1251-1500,Luke
4168884834,1500,1251-1500,Luke
3298437823,1500,1251-1500,Luke
2754818624,1500,1251-1500,Luke
2172856224,1500,1251-1500,Cammy
4057768048,1500,1251-1500,Marisa
3138927608,1500,1251-1500,Jamie
3083925405,1500,1251-1500,Kimberly
4204352542,1500,1251-1500,Kimberly
1388943477,1500,1251-1500,Kimberly
2036322196,1500,1251-1500,Chun-Li
2380915237,1500,1251-1500,E. Honda
4263967179,1500,1251-1500,E. Honda
1009608548,1500,1251-1500,Blanka
3860308704,1500,1251-1500,Jamie
1002497038,1500,1251-1500,Jamie
1904597864,1500,1251-1500,Kimberly
1638099976,1500,1251-1500,Kimberly
4203566262,1500,1251-1500,Kimberly
1018287096,1500,1251-1500,Luke
3055057439,1500,1251-1500,Marisa
1625440002,1500,1251-1500,Marisa
1851247229,1500,1251-1500,Marisa
1789982941,1500,1251-1500,Guile
3070810881,1500,1251-1500,Guile
4204216144,1500,1251-1500,Luke
1388296351,1500,1251-1500,Ryu
3723926440,1500,1251-1500,Luke
2431329152,1500,1251-1500,Kimberly
1613089684,1500,1251-1500,Kimberly
1572514241,1500,1251-1500,Kimberly
1316067263,1500,1251-1500,Chun-Li
1292758903,1500,1251-1500,Chun-Li
2379286104,1500,1251-1500,Juri
4176523322,1500,1251-1500,Juri
4147525150,1500,1251-1500,Juri
1550534482,1500,1251-1500,Marisa
1427491516,1500,1251-1500,E. Honda
3041252196,1500,1251-1500,Ryu
2641791251,1500,1251-1500,Ryu
2538783375,1500,1251-1500,Ken
3025907576,1500,1251-1500,Ken
1056635295,1500,1251-1500,Ken
1782418256,1500,1251-1500,Ken
2001576662,1500,1251-1500,Ken
1655627909,1500,1251-1500,Ken
2997516243,1500,1251-1500,Ken
2181567358,1500,1251-1500,Chun-Li
3812895284,1500,1251-1500,Jamie
2778794128,1500,1251-1500,Ken
4066334742,1500,1251-1500,Rashid
3134121015,1500,1251-1500,Ryu
1801676288,1500,1251-1500,Ryu
2289331296,1500,1251-1500,Ryu
1749968398,1500,1251-1500,E. Honda
4115835488,1500,1251-1500,Cammy
3097407620,1500,1251-1500,Cammy
3834188621,1500,1251-1500,Cammy
1297170295,1500,1251-1500,Cammy
3884996445,1500,1251-1500,Ryu
2724140183,1500,1251-1500,Ken
1660618732,1500,1251-1500,Dee Jay
1679573233,1500,1251-1500,Dee Jay
3264550882,1500,1251-1500,Lily
2091221445,1500,1251-1500,Lily
1632116314,1500,1251-1500,Chun-Li
1728921360,1500,1251-1500,JP
1847478942,1500,1251-1500,Cammy
1100073773,1500,1251-1500,Ryu
2343322099,1500,1251-1500,Ryu
3589277390,1500,1251-1500,Ryu
3736929257,1500,1251-1500,Ryu
2591963419,1500,1251-1500,Dhalsim
2205728007,1500,1251-1500,Juri
4002450807,1500,1251-1500,Ken
3389443962,1500,1251-1500,Cammy
1312108889,1500,1251-1500,Cammy
1271827274,1500,1251-1500,Cammy
2739494953,1500,1251-1500,JP
3979390783,1500,1251-1500,JP
2528021650,1500,1251-1500,JP
1267812315,1500,1251-1500,JP
2241294525,1500,1251-1500,Cammy
1431800684,1500,1251-1500,E. Honda
1347285065,1500,1251-1500,Cammy
2639263881,1500,1251-1500,Marisa
3417353390,1500,1251-1500,Rashid
1381360526,1500,1251-1500,Dee Jay
3800526753,1500,1251-1500,Juri
1930252391,1500,1251-1500,Juri
1526359648,1500,1251-1500,Lily
2987607043,1500,1251-1500,Lily
2987221051,1500,1251-1500,Lily
1210243156,1500,1251-1500,Manon
1739730154,1500,1251-1500,Lily
3570090418,1500,1251-1500,Rashid
2989456111,1500,1251-1500,Dee Jay
4034087754,1500,1251-1500,Dee Jay
1875195551,1500,1251-1500,Rashid
2918023373,1500,1251-1500,Jamie
2514398224,1500,1251-1500,Marisa
4134933855,1500,1251-1500,Marisa
2771441013,1500,1251-1500,JP
3156432127,1500,1251-1500,E. Honda
2272636152,1500,1251-1500,Cammy
2575713399,1500,1251-1500,E. Honda
2655949417,1500,1251-1500,E. Honda
1524801300,1500,1251-1500,E. Honda
3793228616,1500,1251-1500,Blanka
2265934667,1500,1251-1500,E. Honda
4011928272,1500,1251-1500,E. Honda
2422986204,1500,1251-1500,Kimberly
2010563790,1500,1251-1500,Lily
2261251989,1500,1251-1500,Luke
4128002713,1500,1251-1500,Blanka
1432853734,1500,1251-1500,Rashid
3125854089,1500,1251-1500,Luke
3390201840,1500,1251-1500,Rashid
2192074207,1500,1251-1500,Blanka
1515346583,1500,1251-1500,Blanka
3905248239,1500,1251-1500,Juri
3771396331,1500,1251-1500,Juri
4057894684,1500,1251-1500,Juri
1077882342,1500,1251-1500,Juri
1537276361,1500,1251-1500,Juri
1954532038,1500,1251-1500,Juri
3462480829,1500,1251-1500,Cammy
2151980347,1500,1251-1500,Marisa
3029830142,1500,1251-1500,Rashid
2272431069,1500,1251-1500,Lily
3582342996,1500,1251-1500,Rashid
1940887249,1500,1251-1500,Ken
1043077727,1500,1251-1500,Rashid
3353709864,1500,1251-1500,Rashid
4037979798,1500,1251-1500,Juri
2267170220,1500,1251-1500,Ryu
2913771072,1500,1251-1500,Juri
2886586929,1500,1251-1500,Juri
2018427110,1500,1251-1500,E. Honda
3944728490,1500,1251-1500,Ryu
1156476681,1500,1251-1500,Luke
2930290037,1500,1251-1500,Juri
2747502029,1500,1251-1500,Rashid
3360971613,1500,1251-1500,Luke
4149474446,1500,1251-1500,Chun-Li
1856110886,1500,1251-1500,Manon
4103602109,1500,1251-1500,E. Honda
3512997409,1500,1251-1500,E. Honda
2765306792,1500,1251-1500,E. Honda
1672617052,1500,1251-1500,Luke
3839573409,1500,1251-1500,Luke
4132844160,1500,1251-1500,Luke
1814538531,1500,1251-1500,Zangief
3571305670,1500,1251-1500,Juri
3810917554,1500,1251-1500,Juri
2302718403,1500,1251-1500,Juri
2657698631,1500,1251-1500,Marisa
3098827616,1500,1251-1500,Marisa
2099802305,1500,1251-1500,Marisa
1956971351,1500,1251-1500,Marisa
1735824059,1500,1251-1500,Marisa
1469825485,1500,1251-1500,Juri
2777646314,1500,1251-1500,Juri
3322640117,1500,1251-1500,Cammy
3920550724,1500,1251-1500,Juri
1666066931,1500,1251-1500,Juri
2611090440,1500,1251-1500,Juri
3604186656,1500,1251-1500,Juri
2599160238,1500,1251-1500,Cammy
1096417205,1500,1251-1500,Cammy
4128882401,1500,1251-1500,Cammy
1939983712,1500,1251-1500,Cammy
3487342285,1500,1251-1500,Chun-Li
2311929945,1500,1251-1500,Cammy
2784608972,1500,1251-1500,Cammy
1968502530,1500,1251-1500,Cammy
3260314729,1500,1251-1500,Ryu
4087883148,1500,1251-1500,Ryu
1716976664,1500,1251-1500,Ryu
3394118919,1500,1251-1500,Ryu
2487435117,1500,1251-1500,Juri
4219626795,1500,1251-1500,Juri
4184279519,1500,1251-1500,Ryu
2100507678,1500,1251-1500,Luke
1162434991,1500,1251-1500,Marisa
1844743197,1500,1251-1500,Ryu
4014782422,1500,1251-1500,Ryu
1519079656,1500,1251-1500,Manon
2876963145,1500,1251-1500,Manon
2928828602,1500,1251-1500,Zangief
1467180540,1500,1251-1500,Zangief
3304776304,1500,1251-1500,Zangief
1268388899,1500,1251-1500,Zangief
3029692177,1500,1251-1500,Marisa
1583746103,1500,1251-1500,Dee Jay
1413617843,1500,1251-1500,Dee Jay
3747909283,1500,1251-1500,Cammy
1759801811,1500,1251-1500,Dee Jay
2169701561,1500,1251-1500,Dee Jay
4115653885,1500,1251-1500,Dee Jay
1748683775,1500,1251-1500,Dee Jay
1170480355,1500,1251-1500,Dee Jay
3019975167,1500,1251-1500,Lily
3125237067,1500,1251-1500,JP
1840288659,1500,1251-1500,Chun-Li
2802956612,1500,1251-1500,Chun-Li
2555672110,1500,1251-1500,Manon
1264534580,1500,1251-1500,Manon
2122791618,1500,1251-1500,Ryu
3335362850,1500,1251-1500,Jamie
3112320097,1500,1251-1500,Ken
1045798647,1500,1251-1500,JP
2245027680,1500,1251-1500,Chun-Li
1913881630,1500,1251-1500,Ryu
2152710351,1500,1251-1500,Juri
1142044157,1500,1251-1500,Guile
2801760300,1500,1251-1500,Ryu
3437838789,1500,1251-1500,Dee Jay
2222404249,1500,1251-1500,E. Honda
3520708507,1500,1251-1500,Jamie
1324587020,1500,1251-1500,Luke
1914369185,1500,1251-1500,Manon
1824511155,1500,1251-1500,Manon
4065822718,1500,1251-1500,Manon
2521488584,1500,1251-1500,Ken
2054615053,1500,1251-1500,Marisa
1944143634,1500,1251-1500,Ryu
3889364552,1500,1251-1500,Marisa
2450513253,1500,1251-1500,Luke
2891859336,1500,1251-1500,Guile
1450081037,1500,1251-1500,Dee Jay
3262096624,1500,1251-1500,Dhalsim
1971693100,1500,1251-1500,Cammy
3653043255,1500,1251-1500,Cammy
1680407210,1500,1251-1500,Ryu
2823706000,1500,1251-1500,Ryu
2913795665,1500,1251-1500,Ryu
1215537538,1500,1251-1500,Ken
4025117748,1500,1251-1500,Kimberly
2226383339,1500,1251-1500,Kimberly
1876517679,1500,1251-1500,Kimberly
2365661338,1500,1251-1500,Chun-Li
1564824929,1500,1251-1500,Chun-Li
2146467861,1500,1251-1500,Chun-Li
1183004747,1500,1251-1500,Ken
1931183406,1500,1251-1500,Rashid
3860398684,1500,1251-1500,Ryu
3120856721,1500,1251-1500,Ken
3897777190,1500,1251-1500,Ryu
2437732849,1500,1251-1500,Ryu
1589149231,1500,1251-1500,Ryu
3561487696,1500,1251-1500,E. Honda
2162915002,1500,1251-1500,Blanka
1197768794,1500,1251-1500,Blanka
3015033854,1500,1251-1500,Juri
2569371590,1500,1251-1500,Juri
2213687389,1500,1251-1500,Cammy
1545991713,1500,1251-1500,Juri
4021218663,1500,1251-1500,Juri
1681181927,1500,1251-1500,Juri
1753486044,1500,1251-1500,Marisa
3240151724,1500,1251-1500,Marisa
1632549060,1500,1251-1500,Marisa
2858353795,1500,1251-1500,Marisa
2185679928,1500,1251-1500,Marisa
3240187889,1500,1251-1500,Marisa
2333630028,1500,1251-1500,JP
3839857153,1500,1251-1500,Cammy
2980181116,1500,1251-1500,Luke
2515297098,1500,1251-1500,E. Honda
2431958765,1500,1251-1500,Dee Jay
3782438929,1500,1251-1500,Rashid
2168657457,1500,1251-1500,Juri
2848397225,1500,1251-1500,Marisa
2919640862,1500,1251-1500,Manon
3556315088,1500,1251-1500,Marisa
3204828796,1500,1251-1500,Marisa
3589503709,1500,1251-1500,Jamie
2946673017,1500,1251-1500,Jamie
2082355987,1500,1251-1500,Jamie
3908498987,1500,1251-1500,JP
1765990293,1500,1251-1500,Rashid
1307775398,1500,1251-1500,JP
3236479574,1500,1251-1500,JP
3037978517,1500,1251-1500,JP
3736169894,1500,1251-1500,JP
4134821631,1500,1251-1500,JP
3526513803,1500,1251-1500,JP
4292192003,1500,1251-1500,JP
4111440049,1500,1251-1500,JP
3037183072,1500,1251-1500,Dhalsim
1742327442,1500,1251-1500,Ryu
2267446647,1500,1251-1500,Cammy
2733707192,1500,1251-1500,Cammy
2438648517,1500,1251-1500,Cammy
1688516477,1500,1251-1500,Zangief
1551927138,1500,1251-1500,Jamie
2715243301,1500,1251-1500,Jamie
1177090176,1500,1251-1500,Jamie
1364332866,1500,1251-1500,Rashid
3997677748,1500,1251-1500,Kimberly
1121146838,1500,1251-1500,Kimberly
3778426595,1500,1251-1500,Chun-Li
2083755912,1500,1251-1500,Chun-Li
2807854767,1500,1251-1500,Chun-Li
2517346658,1500,1251-1500,Blanka
3588271721,1500,1251-1500,Dhalsim
1159396988,1500,1251-1500,Cammy
2732697485,1500,1251-1500,Ryu
2444043151,1500,1251-1500,Ryu
3697500333,1500,1251-1500,Dhalsim
2528583763,1500,1251-1500,Ken
3697228125,1500,1251-1500,Ken
3220403228,1500,1251-1500,Ken
2666019854,1500,1251-1500,Blanka
3824726729,1500,1251-1500,Ken
4139761035,1500,1251-1500,Rashid
2497427648,1500,1251-1500,Ryu
1795848312,1500,1251-1500,Rashid
3373101637,1500,1251-1500,Kimberly
3398991026,1500,1251-1500,Cammy
1715561794,1500,1251-1500,Juri
